164,351,64,28,195,false
165,87,94,23,327,false
166,228,40,51,421,false
167,454,28,87,17,false
168,255,96,81,106,false
169,142,66,70,466,false
170,742,69,16,490,false
171,801,57,36,127,false
172,529,86,10,430,true
173,365,65,4,471,true
174,541,27,80,312,false
175,964,40,84,46,false
176,990,0,36,300,false
177,25,61,75,111,false
178,310,79,64,472,false
179,646,78,21,162,true
180,771,54,10,300,false
181,320,97,98,75,false
182,636,20,40,294,false
183,774,73,6,22,false
184,188,42,78,388,false
185,502,47,82,440,false
186,138,21,39,402,false
187,668,34,85,312,false
188,808,49,56,63,false
189,340,49,56,248,false
190,816,9,77,250,false
191,127,36,16,85,false
192,320,58,8,360,true
193,265,21,21,121,false
194,185,75,82,103,false
195,798,65,99,328,false
196,466,88,74,141,false
197,677,49,15,29,false
198,473,77,70,303,false
199,563,48,58,67,false
200,361,29,91,274,true
201,346,99,26,277,false
202,494,23,12,488,false
203,906,18,62,297,false
204,327,50,40,165,false
205,925,26,30,129,true
206,727,91,8,157,false
207,80,74,25,273,false
208,491,6,4,496,false
209,124,83,85,348,false
210,681,48,59,218,false
211,217,9,58,104,false
212,159,27,19,71,false
213,603,18,63,130,false
214,140,15,68,219,true
215,343,3,33,92,false
216,204,15,7,267,false
217,68,14,38,40,false
218,284,87,93,104,false
219,353,55,65,275,false
220,581,44,4,398,false
221,555,91,26,138,false
222,483,53,81,149,false
223,935,75,3,286,false
224,952,66,13,207,false
225,415,45,58,369,false
226,654,17,25,288,false
227,118,85,2,32,false
228,328,83,53,155,false
229,721,64,95,389,false
230,792,46,65,61,false
231,156,98,88,251,false
232,28,93,2,194,false
233,599,5,9,127,false
234,63,91,98,52,false
235,211,13,19,355,true
236,12,94,98,63,false
237,672,31,29,10,false
238,53,68,65,287,false
239,195,78,58,342,false
240,116,45,48,462,false
241,51,93,38,122,false
242,60,7,76,408,true
243,524,38,39,51,false
244,684,46,45,125,true
245,410,5,35,494,false
246,540,88,32,299,false
247,110,47,99,369,false
248,532,85,13,366,false
249,561,59,36,395,false
250,321,33,19,47,false
251,424,82,57,264,false
252,263,92,73,390,false
253,251,4,90,33,false
254,371,61,70,488,false
255,632,94,100,53,false
256,652,67,5,36,false
257,952,83,76,14,false
258,963,1,4,99,false
259,240,63,60,71,false
260,495,5,38,300,true
261,863,83,54,163,false
262,469,76,57,362,false
263,360,58,95,364,false
264,824,21,58,284,false
265,161,54,37,47,false
266,521,13,28,480,false
267,286,75,25,476,false
268,137,54,66,336,false
269,118,84,39,478,false
270,605,20,75,189,false
271,272,78,53,218,true
272,364,63,94,22,false
273,341,24,78,13,false
274,264,21,75,337,false
275,516,70,64,390,false
276,7,85,93,16,false
277,79,89,55,212,false
278,271,99,9,189,true
279,170,65,62,172,false
280,396,3,83,302,false
281,463,48,54,37,false
282,385,41,99,363,false
283,751,91,70,406,false
284,277,7,72,449,false
285,538,95,58,155,false
286,917,71,58,316,false
287,119,90,33,446,false
288,797,56,45,151,false
289,726,37,86,180,false
290,198,53,60,206,false
291,468,85,13,480,false
292,628,35,61,190,true
293,817,66,21,162,false
294,801,88,26,472,false
295,126,83,37,418,false
296,167,0,45,402,false
297,754,40,9,246,false
298,362,24,14,167,false
299,882,46,70,211,false
300,464,5,49,385,false
301,485,39,75,172,false
302,175,10,70,414,false
303,846,66,40,491,true
304,459,89,31,176,false
305,632,94,59,80,false
306,936,82,30,448,false
307,405,24,45,59,false
308,117,47,70,259,false
309,421,98,88,471,false
310,285,8,31,359,false
311,802,75,75,413,false
312,331,76,52,319,false
313,80,14,75,490,true
314,621,50,76,146,false
315,516,7,63,166,false
316,367,54,25,295,false
317,536,52,89,121,true
318,180,50,98,298,false
319,782,93,18,359,false
320,377,65,58,34,false
321,52,90,14,35,false
322,416,93,73,30,false
323,882,38,2,33,false
324,446,67,90,445,false
325,99,23,55,295,false
326,306,20,89,221,false
327,501,0,88,478,false
328,775,57,92,381,false
329,278,65,79,131,false
330,763,59,48,201,false
331,683,9,65,435,true
332,33,9,50,48,false
333,174,84,9,432,true
334,608,56,46,337,false
335,271,90,34,111,false
336,690,51,46,358,false
337,781,70,7,13,false
338,515,90,18,175,false
339,524,19,99,49,false
340,708,53,90,123,false
341,524,10,11,332,false
342,784,95,75,440,false
343,192,50,3,438,false
344,997,95,88,391,false
345,326,18,59,12,false
346,519,9,82,118,false
347,546,73,96,432,false
348,249,26,42,117,false
349,820,28,25,141,false
350,488,96,65,56,false
351,603,57,52,133,false
352,375,49,19,119,false
353,547,61,5,303,false
354,950,27,82,489,true
355,701,14,4,105,false
356,997,14,50,478,false
357,38,99,65,477,false
358,833,2,34,48,false
359,83,14,78,423,false
360,431,0,58,246,false
361,735,53,83,246,false
362,712,12,78,382,false
363,764,2,19,375,false
364,89,29,76,361,false
365,100,85,11,182,false
366,266,50,10,161,true
367,922,86,75,283,false
368,921,67,41,363,false
369,139,96,68,379,true
370,606,14,47,448,false
371,158,38,33,229,false
372,61,39,100,88,true
373,396,88,54,24,false
374,263,99,2,294,false
375,946,55,38,148,true
376,193,39,65,99,false
377,383,62,32,142,false
378,996,49,61,122,false
379,307,51,94,189,false
380,379,68,63,309,false
381,797,71,63,35,false
382,456,57,85,107,false
383,297,30,15,342,false
384,239,51,64,278,false
385,894,16,72,260,false
386,51,53,99,438,false
387,457,77,22,498,true
388,984,43,88,204,false
389,866,76,7,444,false
390,123,41,65,442,false
391,332,47,99,459,false
392,905,30,81,281,false
393,652,86,24,200,false
394,411,87,8,310,false
395,912,91,43,223,false
396,94,15,83,435,false
397,284,36,14,282,false
398,589,62,54,332,false
399,821,83,59,54,false
400,29,95,44,230,false
401,644,62,34,119,false
402,193,75,30,202,false
403,90,76,86,495,false
404,556,99,50,385,false
405,995,21,9,211,false
406,399,0,63,236,true
407,11,43,50,98,true
408,752,54,11,383,false
409,678,35,63,466,false
410,62,0,60,396,false
411,132,60,6,383,false
412,205,93,80,43,false
413,682,9,94,463,false
414,252,95,13,376,true
415,731,80,38,164,false
416,711,95,96,450,false
417,300,16,21,295,false
418,658,83,23,248,false
419,67,53,90,390,false
420,36,96,88,54,false
421,342,23,42,208,false
422,224,77,27,426,false
423,543,92,42,245,false
424,432,59,28,463,false
425,681,53,8,389,false
426,786,29,100,306,false
427,354,20,13,359,false
428,56,27,70,113,false
429,968,53,14,498,false
430,643,53,6,332,false
431,737,60,11,151,false
432,599,3,3,465,true
433,838,32,35,160,false
434,321,61,26,20,false
435,979,62,48,377,false
436,387,98,36,261,true
437,338,85,80,462,false
438,964,19,70,460,false
439,514,67,86,263,false
440,298,25,44,234,false
441,282,1,29,386,false
442,352,91,74,495,false
443,353,39,80,64,false
444,769,36,50,22,false
445,552,47,86,15,false
446,353,70,77,73,false
447,372,75,80,69,false
448,260,41,84,308,false
449,13,78,32,322,false
450,366,68,11,387,false
451,868,73,5,236,false
452,255,35,94,385,false
453,562,98,26,227,false
454,776,54,35,131,false
455,96,53,2,225,true
456,330,25,25,228,false
457,446,73,69,450,false
458,760,78,80,171,false
459,98,66,1,295,false
460,455,65,69,114,false
461,691,49,90,111,true
462,769,92,95,345,false
463,436,43,19,155,false
464,481,9,67,316,false
465,474,64,64,335,false
466,544,51,5,404,false
467,169,83,35,10,false
468,88,12,66,443,false
469,920,91,30,64,false
470,271,54,82,369,true
471,224,33,28,65,false
472,696,39,91,138,false
473,516,17,82,150,false
474,143,81,35,277,false
475,986,2,5,444,false
476,347,7,53,351,false
477,188,26,98,456,false
478,472,40,43,422,false
479,918,84,62,50,false
480,531,98,18,52,false
481,622,10,91,89,false
482,30,24,66,212,false
483,188,22,33,376,false
484,505,82,83,439,true
485,853,6,74,274,false
486,609,97,43,359,false
487,871,54,15,53,false
488,470,10,95,305,false
489,337,81,46,483,false
490,868,99,28,370,true
491,159,32,87,78,false
492,315,24,78,460,false
493,888,93,54,385,false
494,409,19,84,430,false
495,877,71,54,290,false
496,825,76,79,116,true
497,10,15,30,329,true
498,984,87,72,289,false
499,771,97,29,167,false
500,944,63,9,371,false
501,997,73,8,146,false
502,159,54,28,287,false
503,686,91,82,348,false
504,478,72,6,180,false
505,648,45,4,114,false
506,428,97,18,336,false
507,962,64,28,382,false
508,325,64,46,402,false
509,280,60,33,458,false
510,596,31,60,59,false
511,693,87,60,17,false
512,668,25,73,410,true
513,850,2,89,423,false
514,953,98,57,356,false
515,918,50,72,125,false
516,542,86,89,145,false
517,30,12,82,117,false
518,495,22,57,365,false
519,150,19,1,254,false
520,517,0,67,386,false
521,280,6,49,298,false
522,896,33,92,12,false
523,508,53,11,488,false
524,184,94,30,232,false
525,469,57,33,180,true
526,155,30,68,18,false
527,474,60,16,418,false
528,365,40,85,102,false
529,870,27,75,125,false
530,388,66,21,454,false
531,461,77,35,88,false
532,680,38,64,480,true
533,488,2,35,414,false
534,852,53,70,196,true
535,720,6,87,131,false
536,604,0,89,122,false
537,143,14,93,141,false
538,698,58,18,381,false
539,26,20,97,125,false
540,578,88,22,82,false
541,560,64,78,236,false
542,677,58,89,193,false
543,666,50,48,260,false
544,742,64,78,433,false
545,690,71,95,463,false
546,197,95,56,147,false
547,89,35,99,96,false
548,355,20,2,216,false
549,270,95,58,388,false
550,792,9,20,425,false
551,757,54,24,218,false
552,382,16,53,289,false
553,665,55,46,263,false
554,111,67,36,108,false
555,184,21,5,378,false
556,388,41,19,377,false
557,67,86,32,244,false
558,588,27,82,107,false
559,961,62,71,235,false
560,163,17,33,303,false
561,80,16,65,493,false
562,443,10,89,136,false
563,402,0,100,182,false
564,687,66,87,410,false
565,988,83,50,192,false
566,37,97,41,159,false
567,247,92,2,311,false
568,605,65,50,125,false
569,402,62,72,492,false
570,691,91,77,394,false
571,702,76,42,149,false
572,623,74,66,146,false
573,778,73,3,19,false
574,720,47,6,228,false
575,720,82,96,261,false
576,240,15,44,487,false
577,628,1,43,413,false
578,521,80,46,143,false
579,14,41,87,134,false
580,653,88,40,98,true
581,995,23,5,378,false
582,653,46,23,233,false
583,154,29,38,207,false
584,846,42,20,349,false
585,619,84,49,195,false
586,802,62,33,197,false
587,337,56,86,14,false
588,630,4,43,389,false
589,683,49,84,180,true
590,76,88,98,412,false
591,584,17,90,10,false
592,171,90,16,102,false
593,22,81,37,107,false
594,29,80,45,191,true
595,910,83,89,470,false
596,833,93,49,415,false
597,397,30,78,276,false
598,741,85,17,316,false
599,144,27,56,472,false
600,998,22,80,399,false
601,503,43,37,343,false
602,302,94,61,185,false
603,354,0,75,455,false
604,442,24,63,307,false
605,932,44,5,107,false
606,983,51,22,178,false
607,755,38,10,100,false
608,989,32,23,293,false
609,346,8,31,109,false
610,724,68,79,234,false
611,526,57,74,475,false
612,783,75,19,440,false
613,553,61,25,335,false
614,360,63,79,270,false
615,538,72,35,103,true
616,753,50,63,161,false
617,798,89,25,284,false
618,310,78,8,147,false
619,433,78,16,221,false
620,256,8,71,43,false
621,748,0,12,24,false
622,129,68,20,77,false
623,307,89,39,127,false
624,496,47,1,384,false
625,824,74,52,340,false
626,142,93,12,91,false
627,75,65,49,348,false
628,41,37,19,50,false
629,88,29,40,379,false
630,832,15,68,94,false
631,692,62,63,423,false
632,918,97,28,33,false
633,931,44,12,255,false
634,331,22,37,280,false
635,109,42,59,399,false
636,737,80,39,462,false
637,56,30,41,320,false
638,547,48,31,387,false
639,894,5,34,127,false
640,802,17,49,309,false
641,227,90,83,318,false
642,151,8,10,109,false
643,981,63,37,377,false
644,110,80,59,172,false
645,767,64,97,470,false
646,461,77,66,93,false
647,412,69,72,63,true
648,721,39,52,251,false
649,514,18,13,181,false
650,735,64,73,99,false
651,612,19,53,79,false
652,846,37,20,477,false
653,408,56,47,238,false
654,760,61,1,239,false
655,816,79,6,313,false
656,518,68,20,463,false
657,189,13,66,217,false
658,258,0,70,342,false
659,88,62,20,348,false
660,739,7,22,261,false
661,891,48,37,200,false
662,709,1,1,150,false
663,498,50,56,20,false
664,725,43,86,423,false
665,239,3,84,446,false
666,494,54,80,238,false
667,123,71,74,164,false
668,377,90,52,63,true
669,518,19,44,136,false
670,246,76,100,394,false
671,670,64,27,95,false
672,725,71,40,485,false
673,11,54,51,366,false
674,122,60,32,210,false
675,175,50,74,86,false
676,796,83,18,159,false
677,996,11,45,260,false
678,699,33,75,342,false
679,842,41,7,170,false
680,696,76,38,162,false
681,478,56,40,394,false
682,392,89,85,113,false
683,841,96,31,389,false
684,717,32,95,458,false
685,810,47,79,16,false
686,601,31,82,382,false
687,393,64,75,304,false
688,553,59,10,334,true
689,210,31,17,73,false
690,750,16,8,364,false
691,244,72,25,151,false
692,496,8,38,19,false
693,844,86,93,31,false
694,454,83,66,193,false
695,853,62,15,216,false
696,514,52,92,68,false
697,418,41,47,423,true
698,614,64,17,324,false
699,22,90,18,323,false
700,614,8,69,136,false
701,810,5,79,165,false
702,294,9,62,384,false
703,859,57,91,449,true
704,383,40,11,139,true
705,456,92,91,429,false
706,110,42,23,492,false
707,645,81,92,210,false
708,681,58,43,403,true
709,557,14,84,384,false
710,195,45,64,315,false
711,412,75,57,190,true
712,742,32,45,453,false
713,363,61,97,493,true
714,249,67,9,477,false
715,566,71,56,242,false
716,6,21,84,334,true
717,189,5,38,34,false
718,713,79,67,314,false
719,504,86,56,226,false
720,760,48,80,321,false
721,43,0,22,238,false
722,217,14,19,407,false
723,918,70,45,189,false
724,196,83,3,469,false
725,630,99,27,315,false
726,226,3,11,367,false
727,872,35,28,100,false
728,9,78,45,390,false
729,266,44,54,173,false
730,636,23,16,295,false
731,381,24,79,129,false
732,137,69,9,453,false
733,118,32,23,48,false
734,36,5,9,425,false
735,619,22,90,243,false
736,783,39,33,447,true
737,890,46,62,182,false
738,680,70,71,152,false
739,142,40,79,473,true
740,217,54,55,329,true
741,763,31,97,46,false
742,29,46,92,418,false
743,197,83,20,340,false
744,607,45,21,169,false
745,636,15,70,199,false
746,391,69,66,298,false
747,166,78,4,467,false
748,473,52,83,336,false
749,968,64,23,396,false
750,226,49,72,475,false
751,885,23,59,425,false
752,309,14,30,402,false
753,792,27,77,215,false
754,675,73,92,339,false
755,853,43,54,384,true
756,72,79,32,400,false
757,316,47,95,439,false
758,586,77,23,332,false
759,950,79,94,366,false
760,932,41,45,87,true
761,667,38,7,182,false
762,171,60,68,189,false
763,696,64,57,255,false
764,769,7,45,51,false
765,527,80,40,312,false
766,982,64,52,209,false
767,865,71,57,355,false
768,501,35,58,52,false
769,293,32,9,454,false
770,406,23,45,203,false
771,363,93,49,343,false
772,501,28,62,289,false
773,896,7,43,82,false
774,395,64,8,246,false
775,571,93,48,178,false
776,165,62,92,65,false
777,317,80,50,252,false
778,660,52,27,27,false
779,761,80,65,472,false
780,570,57,55,189,false
781,788,44,16,363,false
782,770,27,67,301,false
783,34,14,54,41,true
784,340,4,35,375,false
785,956,7,95,470,false
786,172,60,15,289,false
787,291,72,60,103,false
788,130,88,75,449,false
789,285,44,4,246,false
790,582,92,85,170,false
791,456,14,99,415,false
792,887,79,32,212,false
793,888,71,39,191,false
794,162,28,79,463,false
795,659,60,100,118,false
796,570,26,30,487,false
797,31,68,56,331,true
798,806,56,40,224,false
799,641,18,27,233,false
800,786,81,98,213,false
801,926,12,6,495,false
802,649,5,45,382,false
803,164,13,62,441,false
804,848,0,25,193,false
805,109,79,4,406,true
806,426,46,55,255,false
807,728,27,98,117,false
808,209,51,62,304,false
809,835,11,7,171,false
810,15,7,20,80,false
811,237,97,53,116,false
812,329,46,43,150,false
813,73,33,84,167,false
814,992,48,92,14,true
815,646,4,9,362,false
816,90,52,41,182,false
817,445,81,48,401,false
818,810,40,29,22,false
819,275,83,85,125,false
820,183,10,27,122,false
821,700,0,74,120,false
822,90,81,58,36,false
823,996,35,42,455,false
824,904,17,46,61,false
825,241,97,61,19,false
826,470,15,47,11,false
827,964,15,22,321,false
828,89,65,42,31,false
829,771,60,38,81,false
830,501,7,47,292,false
831,5,86,56,145,false
832,738,32,90,181,true
833,604,53,26,55,false
834,143,66,15,395,false
835,589,85,5,319,false
836,822,10,59,452,false
837,628,23,48,243,false
838,595,71,18,367,false
839,819,39,12,161,false
840,584,63,79,128,false
841,675,14,50,366,false
842,943,20,30,369,false
843,427,14,74,201,false
844,629,86,62,439,false
845,692,9,74,93,false
846,327,13,1,336,false
847,760,25,18,408,false
848,235,18,30,437,false
849,820,55,64,330,false
850,666,3,47,344,false
851,510,17,86,119,true
852,282,6,33,193,false
853,97,95,27,481,false
854,311,71,34,249,false
855,917,62,86,191,false
856,193,60,19,432,false
857,544,33,16,84,false
858,417,49,95,374,false
859,324,96,45,270,false
860,758,9,36,329,false
861,488,14,85,92,false
862,601,69,14,120,true
863,934,75,55,357,false
864,774,33,6,489,false
865,243,1,99,45,false
866,11,83,10,178,false
867,189,95,22,164,false
868,851,88,77,48,true
869,141,65,79,477,false
870,467,1,86,487,false
871,205,25,89,84,false
872,408,39,56,13,true
873,231,82,88,489,false
874,192,38,85,213,false
875,316,41,82,480,false
876,845,88,91,492,false
877,528,87,27,241,false
878,792,65,66,111,false
879,873,49,84,467,false
880,816,93,22,94,true
881,40,76,11,31,false
882,381,73,46,80,false
883,282,36,65,488,false
884,376,12,15,400,false
885,384,35,69,118,false
886,225,88,45,393,false
887,303,12,97,306,false
888,553,58,97,362,false
889,84,59,95,365,false
890,806,14,78,282,false
891,109,60,12,92,false
892,755,78,34,384,true
893,818,21,77,294,false
894,682,92,59,52,false
895,926,64,11,249,false
896,233,88,68,463,false
897,67,14,88,418,false
898,207,56,26,338,false
899,947,74,56,227,false
900,53,17,78,120,false
901,827,32,91,109,false
902,988,90,43,401,false
903,333,36,21,425,true
904,887,97,4,437,false
905,814,46,38,134,false
906,835,23,58,93,false
907,119,93,28,387,false
908,782,33,48,430,true
909,591,67,8,59,false
910,45,5,28,118,true
911,547,81,6,63,false
912,988,68,17,125,false
913,936,79,1,412,false
914,410,35,6,188,false
915,204,99,42,238,false
916,976,10,70,72,false
917,462,94,47,461,false
918,888,97,93,12,false
919,393,2,86,173,false
920,631,74,25,161,false
921,848,17,92,374,false
922,664,75,67,328,false
923,618,79,8,206,false
924,253,38,70,90,false
925,171,65,82,469,false
926,369,47,57,255,true
927,736,86,76,38,false
928,763,77,31,451,true
929,115,74,88,369,true
930,415,2,71,135,false
931,938,87,56,127,false
932,867,58,23,451,false
933,330,38,85,422,false
934,657,18,81,168,false
935,589,97,59,48,false
936,271,28,55,213,true
937,10,11,93,384,false
938,446,76,89,299,false
939,909,56,35,480,false
940,89,1,51,153,true
941,700,58,69,142,false
942,436,17,9,180,false
943,871,68,38,361,true
944,565,19,80,428,false
945,486,7,41,199,false
946,742,86,46,180,false
947,901,35,2,256,true
948,768,13,34,466,true
949,183,54,85,202,false
950,247,15,96,204,false
951,762,68,83,173,false
952,706,13,25,386,false
953,973,36,51,33,false
954,775,58,96,398,false
955,532,70,35,410,false
956,371,58,64,172,false
957,388,77,58,349,false
958,585,79,43,498,false
959,655,70,95,277,false
960,332,28,5,253,true
961,620,95,61,209,false
962,725,46,31,424,true
963,988,74,52,130,false
964,997,60,51,63,false
965,853,2,15,312,false
966,830,30,26,113,false
967,987,8,58,401,false
968,738,41,4,271,false
969,595,86,58,210,false
970,373,56,51,420,false
971,465,55,73,317,false
972,330,33,9,338,false
973,561,95,81,52,false
974,77,84,26,182,false
975,415,9,16,154,false
976,148,99,74,377,false
977,340,96,62,56,false
978,446,67,86,266,false
979,822,20,64,171,false
980,164,1,97,476,false
981,270,54,100,166,false
982,278,70,53,454,false
983,171,77,74,208,false
984,208,10,43,175,false
985,564,34,12,500,false
986,101,42,15,473,false
987,537,2,69,59,false
988,819,44,36,209,false
989,858,41,29,211,false
990,91,84,73,68,false
991,752,27,28,491,false
992,447,94,35,444,false
993,714,95,92,182,false
994,432,46,76,219,false
995,80,76,45,368,false
996,183,71,5,481,false
997,351,45,40,402,false
998,842,41,15,99,true
999,493,35,33,208,false
1000,662,17,75,158,false
1001,135,64,29,199,false
1002,312,62,49,53,false
1003,663,29,34,26,false
1004,773,6,75,191,false
1005,446,48,42,267,false
1006,474,87,82,322,false
1007,71,67,85,413,false
1008,802,41,54,379,false
1009,591,46,25,240,false
1010,749,34,75,268,true
1011,691,13,16,48,false
1012,520,90,42,358,false
1013,491,91,99,29,false
1014,833,2,21,52,false
1015,123,31,6,352,false
1016,212,97,27,389,false
1017,757,33,94,298,false
1018,714,67,52,296,false
1019,200,63,38,78,true
1020,357,10,63,106,false
1021,723,68,91,74,false
1022,143,67,94,13,false
1023,366,48,33,62,false
1024,272,83,24,388,false
1025,895,59,13,244,false
1026,639,34,72,350,true
1027,726,3,38,188,false
1028,407,7,33,418,true
1029,386,66,48,408,false
1030,694,82,38,12,true
1031,563,47,92,481,false
1032,875,84,25,420,false
1033,725,34,18,257,true
1034,174,43,82,323,false
1035,497,45,45,416,true
1036,949,16,41,436,false
1037,166,44,12,77,false
1038,308,91,3,381,false
1039,547,84,6,275,false
1040,548,28,40,129,false
1041,524,84,88,240,false
1042,850,87,39,279,false
1043,474,26,57,58,false
1044,358,57,6,434,false
1045,410,23,72,472,false
1046,851,19,42,26,false
1047,209,1,98,302,false
1048,396,2,8,104,false
1049,246,60,64,499,false
1050,163,71,31,288,false
1051,558,38,89,98,false
1052,828,5,39,58,false
1053,794,74,9,434,false
1054,847,94,60,492,false
1055,662,3,12,63,false
1056,574,95,74,330,false
1057,366,21,79,273,false
1058,916,57,18,88,false
1059,260,65,12,451,false
1060,492,86,100,415,false
1061,574,96,68,453,false
1062,791,58,77,408,false
1063,286,19,83,287,false
1064,458,5,3,481,false
1065,406,78,37,122,false
1066,18,27,12,108,false
1067,954,31,39,349,false
1068,563,17,65,209,false
1069,472,17,88,61,false
1070,222,52,3,435,false
1071,638,53,98,399,false
1072,299,44,18,74,false
1073,867,73,58,213,false
1074,73,28,4,18,false
1075,983,94,89,205,false
1076,319,49,72,62,true
1077,243,56,61,331,false
1078,613,45,28,419,false
1079,60,73,21,79,true
1080,197,54,16,52,false
1081,738,35,63,497,false
1082,470,10,47,389,true
1083,917,3,50,441,false
1084,564,88,3,294,false
1085,213,86,96,464,false
1086,959,72,39,336,false
1087,685,15,16,215,false
1088,274,95,11,412,false
1089,641,74,6,222,true
1090,185,62,43,179,false
1091,237,93,61,397,false
1092,492,26,80,463,false
1093,752,55,76,162,false
1094,984,4,37,72,false
1095,321,28,99,52,true
1096,349,2,97,143,false
1097,369,73,36,295,false
1098,74,93,5,433,false
1099,113,61,36,156,true
1100,254,2,33,231,true
1101,883,66,73,393,false
1102,234,69,70,492,false
1103,773,18,90,219,false
1104,652,41,82,298,false
1105,917,71,38,199,false
1106,121,66,80,136,false
1107,605,68,11,293,false
1108,517,10,78,352,false
1109,448,15,86,360,false
1110,31,9,93,179,false
1111,378,79,87,322,true
1112,973,73,48,90,false
1113,724,80,21,429,false
1114,39,68,73,162,false
1115,80,27,31,249,false
1116,763,60,48,298,false
1117,73,27,55,266,false
1118,667,78,31,274,false
1119,353,63,57,26,false
1120,4,11,28,363,false
1121,737,69,97,49,false
1122,387,70,15,237,false
1123,401,15,45,281,false
1124,511,11,63,466,false
1125,592,16,63,450,false
1126,117,95,75,13,false
1127,661,30,70,173,false
1128,196,57,16,72,false
1129,486,5,55,356,false
1130,381,92,39,385,false
1131,745,1,92,421,false
1132,348,3,25,105,false
1133,107,52,51,125,false
1134,256,27,35,124,false
1135,647,24,80,10,true
1136,126,82,46,300,false
1137,117,40,73,151,false
1138,639,32,93,418,false
1139,480,14,71,259,false
1140,561,49,89,29,false
1141,708,67,36,442,false
1142,628,48,84,499,false
1143,875,92,54,403,false
1144,711,98,65,82,false
1145,480,96,61,154,false
1146,581,55,17,224,false
1147,572,14,42,106,false
1148,672,89,24,158,false
1149,425,88,94,57,false
1150,459,65,95,236,false
1151,191,34,53,199,false
1152,760,31,95,217,false
